	Gene Name	Gene Id	P‑Value SKATO	P‑Value Burden	P‑Value SKAT	BETA Burden	Burden Set	Chrom : Position	Chrom	Position	burden_FDR	skato_FDR	skat_FDR
16	COX19	ENSG00000240230	6.53123204197e-05	0.0021839155789233	5.4839105411e-05	0.0072738798015875	missense|LC	7000969350.0	7	969350.0	0.46803250240817257	0.11328830178799587	0.1684705847108384
17	TMEM50B	ENSG00000142188	6.91142575369e-05	7.02560224264e-05	0.0005343737258747	-0.0049702232711851	missense|LC	21033450759.0	21	33450759.0	0.18569670384760753	0.1162501811770658	0.2513639663423822
18	KCNH5	ENSG00000140015	7.98292998372e-05	0.0001059438341081	0.0007654917959076	-0.0041603200558238	missense|LC	14062707492.0	14	62707492.0	0.22618898998597287	0.13032367990481245	0.2750740731716751
19	OR52K2	ENSG00000181963	9.04329144544e-05	0.0026901124969041	5.46378828681e-05	0.0020801589719173	missense|LC	11004449305.0	11	4449305.0	0.48796530801685944	0.13752686642397466	0.1684705847108384
20	KLHL4	ENSG00000102271	9.41523605396e-05	0.0001040791872982	0.001670486242379	-0.004718519929502	missense|LC	23087517825.0	X	87517825.0	0.22618898998597287	0.13752686642397466	0.31796942640529535
21	PHYHD1	ENSG00000175287	0.0001301951336694	0.0008417881932918	0.000108594467193	0.0044044983644726	missense|LC	9128916413.0	9	128916413.0	0.37433356946442314	0.15206353445821877	0.18434795237714405
22	FYB2	ENSG00000187889	0.000132080282464	5.75074806103e-05	0.0366721276925184	-0.0023109217135102	missense|LC	1056719602.0	1	56719602.0	0.17733390104196176	0.15206353445821877	0.553736676771412
23	RGS19	ENSG00000171700	0.0001348382613992	0.0001504129571402	0.000348015815177	-0.0037424160710167	missense|LC	20064068181.0	20	64068181.0	0.2759845426511136	0.15206353445821877	0.2307393375171522
24	P4HA1	ENSG00000122884	0.0001372105390122	0.000624501959566	0.0001798175343028	0.0058019494459403	missense|LC	10073006063.0	10	73006063.0	0.33842726732655226	0.15206353445821877	0.18434795237714405
25	KLHL13	ENSG00000003096	0.0001384052494294	0.948299224269318	5.42596848509e-05	-6.69570135203e-05	missense|LC	23117898841.0	X	117898841.0	0.9955650219595681	0.15206353445821877	0.1684705847108384
26	APOBEC3H	ENSG00000100298	0.0001489529473148	0.0002987076406144	0.0004105628116233	0.0069529793556927	missense|LC	22039100172.0	22	39100172.0	0.3078239951742561	0.15206353445821877	0.23533151090188495
27	CARMIL2	ENSG00000159753	0.0001532457118638	0.248721933734386	6.043159456e-05	0.0004907181451484	missense|LC	16067645189.0	16	67645189.0	0.879647949709561	0.15206353445821877	0.1684705847108384
28	ACBD3	ENSG00000182827	0.00016622673811	0.0001260591921721	0.0021914870314094	-0.0037883672566877	missense|LC	1226146545.0	1	226146545.0	0.25914968595202154	0.16186984781638	0.3369547899318841
29	CXADR	ENSG00000154639	0.0002025598651609	0.0796126482166996	0.0001454619334013	0.0026896787073954	missense|LC	21017513028.0	21	17513028.0	0.7863467049366168	0.1747221289694696	0.18434795237714405
30	ZNF385A	ENSG00000161642	0.0002046074006957	0.0588122937796322	0.0001363888043982	0.0027245041119433	missense|LC	12054370187.0	12	54370187.0	0.7568704248565766	0.1747221289694696	0.18434795237714405
31	ABI3BP	ENSG00000154175	0.0002129224147608	0.0603906445873608	0.0001452007410328	0.000765823430284	missense|LC	3100744802.0	3	100744802.0	0.7600758575579811	0.1790677508138328	0.18434795237714405
32	IRGQ	ENSG00000167378	0.0002244981389577	0.0288571018507422	0.0001356004296979	-0.0023806632182909	missense|LC	19043580449.0	19	43580449.0	0.6821506240614383	0.18111949350716608	0.18434795237714405
33	RAVER2	ENSG00000162437	0.0002398927959894	0.0119498332631975	0.0001339740805528	-0.0024175247078657	missense|LC	1064745096.0	1	64745096.0	0.6128842069905865	0.18111949350716608	0.18434795237714405
34	GPR89A	ENSG00000117262	0.0002447296150513	0.0038241785314837	0.000193708496155	-0.0041236253078346	missense|LC	1145608032.0	1	145608032.0	0.5346721752356027	0.18111949350716608	0.18434795237714405
36	PCM1	ENSG00000078674	0.0002623802629232	0.0007689063544487	0.0008239540214871	0.0015740597602746	missense|LC	8017935619.0	8	17935619.0	0.36412837183355207	0.1916273536028308	0.27548187642965155
37	VRK2	ENSG00000028116	0.0002695040879119	0.0002438071277857	0.0007111548290626	0.0033730043272796	missense|LC	2058040960.0	2	58040960.0	0.30553848453428584	0.1933075118858007	0.2744766777641407
38	RPUSD2	ENSG00000166133	0.0002817214888282	0.0525281161213539	0.0001165640504187	0.00176798242603	missense|LC	15040564651.0	15	40564651.0	0.7460858910650014	0.1933075118858007	0.18434795237714405
39	AC008758.6	ENSG00000269755	0.0002974491602044	0.0002532117300576	0.0119603140871375	-0.013447172593359	missense|LC	19012430004.0	19	12430004.0	0.30553848453428584	0.19442753566579374	0.4594824188847642
40	HCN1	ENSG00000164588	0.0003031517538586	0.0001523201331524	0.0283880825700921	-0.0024253790869207	missense|LC	5045261822.0	5	45261822.0	0.2759845426511136	0.19442753566579374	0.5306571121469822
41	SYCN	ENSG00000179751	0.000310278181239	0.00388783986806	0.0002614932378151	0.0062715308848018	missense|LC	19039197963.0	19	39197963.0	0.5364193571475859	0.19442753566579374	0.2166334874352976
42	KLF8	ENSG00000102349	0.0003111698918238	0.0006003511364871	0.0003312496167188	-0.0026974308559593	missense|LC	23056233246.0	X	56233246.0	0.3365968705237674	0.19442753566579374	0.2307393375171522
43	SPOPL	ENSG00000144228	0.0003157680008489	0.0002966485270464	0.001065460114799	0.0037991496715573	missense|LC	2138550148.0	2	138550148.0	0.3078239951742561	0.19442753566579374	0.287859252272433
44	CREB3	ENSG00000107175	0.0003323773778023	0.0016200255247176	0.0003060609592508	-0.0029602468884343	missense|LC	9035732645.0	9	35732645.0	0.43680421465358615	0.19671467236489362	0.2307393375171522
45	LYPD8	ENSG00000259823	0.000332535311868	0.0005980425100338	0.0004998551827501	0.0082252093123201	missense|LC	1248739488.0	1	248739488.0	0.3365968705237674	0.19671467236489362	0.25066938545512435
46	HDDC3	ENSG00000184508	0.0003399293588264	0.0003984214425063	0.0006400826196086	0.0050783002596709	missense|LC	15090931168.0	15	90931168.0	0.3365968705237674	0.19671467236489362	0.2671310216841726
47	ZBTB33	ENSG00000177485	0.0003406154714746	0.940433352880158	0.0001729512858895	-5.3726244967e-05	missense|LC	23120253365.0	X	120253365.0	0.9952565206908971	0.19671467236489362	0.18434795237714405
48	FRMPD1	ENSG00000070601	0.0003486131197888	0.372756961951912	0.0001549246060166	0.0004098486804525	missense|LC	9037692612.0	9	37692612.0	0.9138398449760535	0.19671467236489362	0.18434795237714405
49	IGSF11	ENSG00000144847	0.0003517810109431	0.001780265261522	0.0003255582519028	0.0036718365281936	missense|LC	3118902492.0	3	118902492.0	0.44508837978482896	0.19671467236489362	0.2307393375171522
50	FLG	ENSG00000143631	0.0003521727567038	0.0001980988501463	0.0103094425635508	-0.0004463758302434	missense|LC	1152302582.0	1	152302582.0	0.28935986253211915	0.19671467236489362	0.4531270171670995
51	POTEF	ENSG00000196604	0.0003794776611834	0.0001936897840681	0.111748893540111	-0.0022528566575963	missense|LC	2130074137.0	2	130074137.0	0.28935986253211915	0.19785604332201975	0.6730729676066302
52	HSP90AA1	ENSG00000080824	0.0003849755464054	0.0001730807822581	0.0928018794327911	-0.0025408377100754	missense|LC	14102081731.0	14	102081731.0	0.28255946764759116	0.19785604332201975	0.6545516342626783
53	UTP6	ENSG00000108651	0.0003910603911307	0.0002338713829437	0.0035480155327227	0.0032146116859007	missense|LC	17031856774.0	17	31856774.0	0.30553848453428584	0.19913943183578567	0.3696337003742394
54	KDM3B	ENSG00000120733	0.0003961939865521	0.0252518364150779	0.0002348168845255	0.0016478387842726	missense|LC	5138352703.0	5	138352703.0	0.6684746861550809	0.19991948561418965	0.20365228113238126
55	ZMYND10	ENSG00000004838	0.0004143949482057	0.00197755072845	0.0003429697801684	0.0023305264710453	missense|LC	3050337046.0	3	50337046.0	0.45805732180203146	0.20402819962362875	0.2307393375171522
56	KLHL34	ENSG00000185915	0.00043472829042	0.0327198320944677	0.0002968751052214	0.001753478124574	missense|LC	23021652282.0	X	21652282.0	0.6987056010217494	0.20801748696596997	0.22933210319486536
57	RECK	ENSG00000122707	0.0004680889933689	0.0036879533957058	0.0004020755723713	-0.0025098352442229	missense|LC	9036036937.0	9	36036937.0	0.5249049520476434	0.21651456388278473	0.23492217600043555
58	CASKIN1	ENSG00000167971	0.0004847573444243	0.0058658409905982	0.0004425206642162	-0.0010971094460187	missense|LC	16002172181.0	16	2172181.0	0.5585847631977957	0.21740005041773272	0.23847137852412037
59	GLRA4	ENSG00000188828	0.0005260761624967	0.0590859861769739	0.0003837987759791	0.001333669673217	missense|LC	23103707352.0	X	103707352.0	0.7581199141791756	0.22414657525743853	0.23492217600043555
60	FAM122C	ENSG00000156500	0.000533047741397	0.0003593771320474	0.0046803993467623	-0.0049859312888761	missense|LC	23134807194.0	X	134807194.0	0.3365968705237674	0.22414657525743853	0.3965304661197966
61	PERP	ENSG00000112378	0.0006065606408479	0.0064408287711091	0.0004598086499433	0.0029705096965104	missense|LC	6138091963.0	6	138091963.0	0.5585847631977957	0.23695330572165707	0.24306798975002675
62	CCDC115	ENSG00000136710	0.0006323309766879	0.0002821062376094	0.0046626266986176	0.0053982635678341	missense|LC	2130339077.0	2	130339077.0	0.3078239951742561	0.23695330572165707	0.3965304661197966
63	GNAI2	ENSG00000114353	0.0006387988002658	0.0005578366124299	0.0042426229961287	0.0040698528776323	missense|LC	3050236109.0	3	50236109.0	0.3365968705237674	0.23695330572165707	0.3946025882316006
64	SLC34A1	ENSG00000131183	0.0006480173675775	0.039214706165466	0.0002855700989142	-0.0014222408375176	missense|LC	5177385702.0	5	177385702.0	0.7214804074866542	0.23695330572165707	0.22644077014759406
65	CCDC42	ENSG00000161973	0.0006737638544962	0.84942719953386	0.0003356792452712	-0.0001888545098321	missense|LC	17008730065.0	17	8730065.0	0.9872618245865871	0.23695330572165707	0.2307393375171522
66	EHBP1	ENSG00000115504	0.0006766135213842	0.0207337049833806	0.0003854424957504	-0.0013606321634394	missense|LC	2062707148.0	2	62707148.0	0.6603766667020204	0.23695330572165707	0.23492217600043555
67	AC020636.2	ENSG00000260234	0.0006953741688975	0.0010210725023804	0.0012541594410596	0.0131207667586495	missense|LC	3150926727.0	3	150926727.0	0.3955314540002172	0.23790944631051736	0.30185663155471243
68	ABCB11	ENSG00000073734	0.0007090778899332	0.842185430710331	0.0003472269349172	0.0001581154395196	missense|LC	2168923573.0	2	168923573.0	0.9872618245865871	0.23790944631051736	0.2307393375171522
69	MAPKAP1	ENSG00000119487	0.0007157565159821	0.255696723230368	0.0005610197276042	0.0011850642374513	missense|LC	9125438769.0	9	125438769.0	0.8825148740829688	0.23790944631051736	0.25348557075775163
70	NLRX1	ENSG00000160703	0.0007396028682354	0.0039557172846407	0.000701144557712	-0.0014614378279424	missense|LC	11119171313.0	11	119171313.0	0.5364193571475859	0.24007249593142757	0.27406851986170616
71	PRPSAP2	ENSG00000141127	0.0007634284389084	0.0006074517844507	0.0103347160218887	-0.0054949878888459	missense|LC	17018865741.0	17	18865741.0	0.33717218747720556	0.24496354925022795	0.4531270171670995
72	KLHDC9	ENSG00000162755	0.0007634975321639	0.0026147066327764	0.0006155213266338	0.0034740274869365	missense|LC	1161098449.0	1	161098449.0	0.4865301011515264	0.24496354925022795	0.26324182153081394
19403	ANKRD12	ENSG00000101745	1.1529849419802e-13	5.27962488705363e-14	4.99451031583e-05	-0.0285407136835369	pLoF	18009134138.0	18	9134138.0	2.9305085898079876e-09	6.399758218955298e-09	0.1684705847108384
19404	KDM5B	ENSG00000117139	6.0972384035e-06	1.3795484259e-06	0.003555176761072	-0.0222702001634149	pLoF	1202728943.0	1	202728943.0	0.0215805012428445	0.05334399781184194	0.3696337003742394
19405	RC3H2	ENSG00000056586	6.7273445156e-06	1.555183313e-06	0.0002289711692777	-0.0527597730520355	pLoF	9122849596.0	9	122849596.0	0.0215805012428445	0.05334399781184194	0.20319819101550501
19406	LNPK	ENSG00000144320	1.21175470776e-05	5.8836283529e-06	0.0036164040870336	-0.0230780626322539	pLoF	2175929043.0	2	175929043.0	0.06531533507121348	0.0638867006834078	0.3696337003742394
19407	GOLGA8N	ENSG00000232653	2.04119492046e-05	1.10527930239e-05	8.93234517017e-05	-0.0241540035041024	pLoF	15032593437.0	15	32593437.0	0.09176161880572059	0.08715274250388673	0.18362916704276147
19408	RNF220	ENSG00000187147	2.85655862858e-05	1.51201574096e-05	8.54612415979e-05	-0.116467262173696	pLoF	1044412005.0	1	44412005.0	0.09176161880572059	0.08808674624331193	0.18244660292819373
19410	CD47	ENSG00000196776	3.78790610013e-05	2.20706419902e-05	0.0003849176171291	-0.0723284775479904	pLoF	3108047228.0	3	108047228.0	0.09423485033138779	0.0955688709062799	0.23492217600043555
19411	CACNA1A	ENSG00000141837	4.14732123592e-05	1.54286501297e-05	0.0061023111314224	-0.0311274905890783	pLoF	19013207265.0	19	13207265.0	0.09176161880572059	0.09745498659269504	0.4158690336381903
19412	PUM3	ENSG00000080608	4.21381414302e-05	4.72076117913e-05	0.0001652362902752	-0.00748714500904	pLoF	9002804247.0	9	2804247.0	0.15413562941693515	0.09745498659269504	0.18434795237714405
19413	MAP11	ENSG00000146826	4.98373585392e-05	6.20366410705e-05	0.0002604648306423	-0.0332737487381171	pLoF	7100149464.0	7	100149464.0	0.17858683980607834	0.0986789575088394	0.2166334874352976
19415	SLITRK1	ENSG00000178235	0.0001020417339591	4.21471114381e-05	0.00175338871753	-0.0697258239318463	pLoF	13083879311.0	13	83879311.0	0.14621359796769867	0.1415982121283451	0.3211999807102976
19416	TOM1L2	ENSG00000175662	0.0001309049101477	0.0183398718096591	0.0001084523652024	-0.0299161970272395	pLoF	17017847519.0	17	17847519.0	0.6459493354715129	0.15206353445821877	0.18434795237714405
19417	GOLGA8B	ENSG00000215252	0.0001369388897979	0.0003860482190349	0.0001285027653632	-0.0103638440553319	pLoF	15034527636.0	15	34527636.0	0.3365968705237674	0.15206353445821877	0.18434795237714405
19418	CACNA1E	ENSG00000198216	0.0001457855647084	0.0001685190175116	0.000420976394177	-0.0477422474230756	pLoF	1181483692.0	1	181483692.0	0.28255946764759116	0.15206353445821877	0.23712323101388036
19419	STK19	ENSG00000204344	0.0001534168906003	0.0006551732213477	0.0001779185316161	0.0123814049470353	pLoF	6031966945.0	6	31966945.0	0.3398695777955648	0.15206353445821877	0.18434795237714405
19420	DNAJC28	ENSG00000177692	0.0001737077445266	0.0030607655016795	9.42652065848e-05	-0.0070882623496458	pLoF	21033488169.0	21	33488169.0	0.503768605243841	0.16272154168255457	0.18434795237714405
19421	CXCL5	ENSG00000163735	0.0001858402792883	0.0004960026996939	0.0001747996853563	-0.0241744502375334	pLoF	4073997585.0	4	73997585.0	0.3365968705237674	0.16910246790453082	0.18434795237714405
19422	WNT7A	ENSG00000154764	0.0002027532957671	0.0001591090218145	0.0004314749096026	-0.0642933896296849	pLoF	3013818799.0	3	13818799.0	0.2759845426511136	0.1747221289694696	0.23712323101388036
19423	DTNA	ENSG00000134769	0.0002223264567968	0.252037086654512	8.19378089889e-05	-0.0131350354223026	pLoF	18034755912.0	18	34755912.0	0.8815749055078663	0.18111949350716608	0.18244660292819373
19424	CDC20	ENSG00000117399	0.0002752728459761	0.0001887492131045	0.0028378450456882	-0.0160043315778408	pLoF	1043359136.0	1	43359136.0	0.28935986253211915	0.1933075118858007	0.36327389847751645
19426	NUP88	ENSG00000108559	0.0003552187871572	0.0002426801974064	0.0065788606683869	0.0122994831015156	pLoF	17005380322.0	17	5380322.0	0.30553848453428584	0.19671467236489362	0.421681307606929
19427	NOP14	ENSG00000087269	0.0004148365695254	0.0001881973781299	0.207775764296554	-0.015527125327186	pLoF	4002933027.0	4	2933027.0	0.28935986253211915	0.20402819962362875	0.7352115721565887
19428	ST3GAL2	ENSG00000157350	0.0004153638625999	0.0005715364815568	0.0006734427569141	-0.0536863697507674	pLoF	16070371222.0	16	70371222.0	0.3365968705237674	0.20402819962362875	0.27406851986170616
19430	BCKDK	ENSG00000103507	0.0004268271410866	0.952741255697951	0.0001698628125804	0.000160944286228	pLoF	16031109138.0	16	31109138.0	0.9956168396338192	0.20601275907089409	0.18434795237714405
19431	UBE2U	ENSG00000177414	0.0004536483821682	0.0002710189112253	0.005743238467525	-0.0090152967233644	pLoF	1064203978.0	1	64203978.0	0.3078239951742561	0.21159837899687486	0.4140351986996156
19432	UBA5	ENSG00000081307	0.0004909135863577	0.0004559054196915	0.0070114512085828	-0.0298691271464551	pLoF	3132659481.0	3	132659481.0	0.3365968705237674	0.21740005041773272	0.4244403476462148
19433	CPSF3	ENSG00000119203	0.0005728710029019	0.0004775078757848	0.0037430555252091	0.0147050098011135	pLoF	2009418654.0	2	9418654.0	0.3365968705237674	0.23482256785622935	0.37494766614262043
19435	MORN1	ENSG00000116151	0.0005795894461194	0.0016462273486641	0.000772505188461	0.014652921494601	pLoF	1002321332.0	1	2321332.0	0.43680421465358615	0.23482256785622935	0.2750740731716751
19436	DHFR	ENSG00000228716	0.000615263627625	0.0005236756673608	0.0045972358637034	0.0441198392610289	pLoF	5080629103.0	5	80629103.0	0.3365968705237674	0.23695330572165707	0.3965304661197966
19437	MTOR	ENSG00000198793	0.0006186463820374	0.0002332840010974	0.222569566652126	-0.0251675857311154	pLoF	1011106515.0	1	11106515.0	0.30553848453428584	0.23695330572165707	0.7456675735175546
19438	CABP4	ENSG00000175544	0.0006243114907212	0.0005975264062121	0.0022347839176193	-0.0133673228049458	pLoF	11067451252.0	11	67451252.0	0.3365968705237674	0.23695330572165707	0.33699631177368844
19439	MAT2B	ENSG00000038274	0.0006531461557921	0.179072640762698	0.0004112556580817	-0.0180639261158686	pLoF	5163503323.0	5	163503323.0	0.8535788467024803	0.23695330572165707	0.23533151090188495
19440	UNC5D	ENSG00000156687	0.0006567697534214	0.0004276264619207	0.0330627342676243	-0.0273850225315068	pLoF	8035235701.0	8	35235701.0	0.3365968705237674	0.23695330572165707	0.546604213066208
19441	DDX46	ENSG00000145833	0.0006620350979283	0.0005378044255692	0.0036600548875844	-0.0249560870546394	pLoF	5134758806.0	5	134758806.0	0.3365968705237674	0.23695330572165707	0.37139854952515483
19442	ZNF660	ENSG00000144792	0.0006773314284987	0.0006488318777047	0.0018834523410789	-0.0035466933195778	pLoF	3044579964.0	3	44579964.0	0.3398695777955648	0.23695330572165707	0.32737597014960573
19443	METTL18	ENSG00000171806	0.0007051975053515	0.0005208262331162	0.0034975996495334	0.0167641478211216	pLoF	1169792498.0	1	169792498.0	0.3365968705237674	0.23790944631051736	0.3696337003742394
19444	NCKAP1	ENSG00000061676	0.0007077704055327	0.0003248007310103	0.0041026599491638	-0.0612181510211514	pLoF	2182925671.0	2	182925671.0	0.32059508481810073	0.23790944631051736	0.39152410042432334
19445	DDX58	ENSG00000107201	0.0008311785737878	0.0673354818495564	0.0003491893552308	-0.0061361999126693	pLoF	9032457074.0	9	32457074.0	0.7665680853571384	0.25349119734431663	0.2307393375171522
19446	AGPAT5	ENSG00000155189	0.0008785401114536	0.118673932065306	0.0004379717978896	0.0100438152935715	pLoF	8006708589.0	8	6708589.0	0.8181020678161358	0.25925807542229734	0.23833394719274642
19449	MTSS2	ENSG00000132613	0.0009878286421618	0.80609304763923	0.000428519885258	-0.0022971676530613	pLoF	16070656633.0	16	70656633.0	0.9844273804354517	0.26877655201878853	0.23712323101388036
37761	RGSL1	ENSG00000121446	3.900005272e-06	0.945385900134144	1.4129595229e-06	1.43624419758e-05	synonymous	1182450065.0	1	182450065.0	0.9954352581109618	0.047361251497488724	0.0392138656390437
37762	CFAP74	ENSG00000142609	8.8607076426e-06	0.391876390723457	3.122336859e-06	0.0004484034940043	synonymous	1001916957.0	1	1916957.0	0.9185332083161332	0.061477804801269444	0.044072935512411295
37763	CAND1	ENSG00000111530	1.38118475156e-05	0.240357583097237	4.3250554709e-06	0.0014895370347393	synonymous	12067269652.0	12	67269652.0	0.8782528027111767	0.0638867006834078	0.04801330579355508
37764	TP53TG3D	ENSG00000205456	2.54362151179e-05	1.87734468456e-05	0.0170183560991675	0.017275380244059	synonymous	16032253494.0	16	32253494.0	0.09176161880572059	0.08808674624331193	0.48387189388540264
37765	RPL18	ENSG00000063177	3.4678554353e-05	0.0335797422999082	1.41118128941e-05	-0.0064121177718625	synonymous	19048610572.0	19	48610572.0	0.7057467535398351	0.0916603732341723	0.11189861235713065
37766	CSDC2	ENSG00000172346	8.76106665045e-05	0.0026435461164442	7.04902245367e-05	0.0071379663361934	synonymous	22041571903.0	22	41571903.0	0.48796530801685944	0.13752686642397466	0.18244660292819373
37767	TAF3	ENSG00000165632	9.38871245358e-05	0.0013701411449687	8.12735048666e-05	-0.0030317288249117	synonymous	10007818598.0	10	7818598.0	0.43680421465358615	0.13752686642397466	0.18244660292819373
37768	ZSWIM6	ENSG00000130449	9.75132787037e-05	0.10051561623989	6.07035580697e-05	0.0012720457665809	synonymous	5061332145.0	5	61332145.0	0.8016328906078867	0.13878389865968133	0.1684705847108384
37769	NUCB2	ENSG00000070081	0.0001053043047984	9.51678563907e-05	0.0024843905605307	-0.0077990655706875	synonymous	11017295253.0	11	17295253.0	0.22618898998597287	0.14256148151560952	0.3473515930801437
37770	STK38	ENSG00000112079	0.000121332484102	0.0133717852401183	6.03662879747e-05	-0.0073714548402869	synonymous	6036495668.0	6	36495668.0	0.6225899103252908	0.15206353445821877	0.1684705847108384
37771	P2RY8	ENSG00000182162	0.0001274522579391	0.000154539045041	0.000384872092352	-0.0058451174316343	synonymous	23001465332.0	X	1465332.0	0.2759845426511136	0.15206353445821877	0.23492217600043555
37772	MAPKBP1	ENSG00000137802	0.0001456784571984	0.0396685515069334	0.0001042947153244	0.0015754977823716	synonymous	15041775225.0	15	41775225.0	0.7221523843699066	0.15206353445821877	0.18434795237714405
37773	FCER1G	ENSG00000158869	0.0001483759559168	8.85687972169e-05	0.0006950273733075	0.0199847110633909	synonymous	1161210298.0	1	161210298.0	0.22345907537823867	0.15206353445821877	0.27406851986170616
37774	ZSCAN21	ENSG00000166529	0.0001712662224501	0.0018426075539521	0.0001736537065921	-0.0063254775439772	synonymous	7100044781.0	7	100044781.0	0.4485779600423915	0.16272154168255457	0.18434795237714405
37775	RTN4RL1	ENSG00000185924	0.0001758961643958	0.0049834623089972	0.0001116396325835	-0.0039335815322707	synonymous	17001935471.0	17	1935471.0	0.5458547935490051	0.16272154168255457	0.18434795237714405
37776	BAIAP3	ENSG00000007516	0.0002010918636793	0.0918544394513846	8.4329479524e-05	0.0015108585147711	synonymous	16001334590.0	16	1334590.0	0.7992328355450492	0.1747221289694696	0.18244660292819373
37777	COL3A1	ENSG00000168542	0.0002280946288202	0.0321046768101432	0.0001217989913709	-0.0027596669477027	synonymous	2188974439.0	2	188974439.0	0.6970402892403623	0.18111949350716608	0.18434795237714405
37778	TMEM176A	ENSG00000002933	0.000229068004856	0.0479945044961775	0.0001388705111853	-0.0052407096657463	synonymous	7150796296.0	7	150796296.0	0.7350524224328893	0.18111949350716608	0.18434795237714405
37779	AL049779.1	ENSG00000258466	0.0002385716209384	0.0039637829173215	0.0001882434687406	-0.0134401536381271	synonymous	14067656327.0	14	67656327.0	0.5364193571475859	0.18111949350716608	0.18434795237714405
37780	ZNF667	ENSG00000198046	0.000243865527407	0.0675053964188661	0.0001716545484967	0.002044325373236	synonymous	19056440509.0	19	56440509.0	0.7666911905173446	0.18111949350716608	0.18434795237714405
37781	CRACR2A	ENSG00000130038	0.0002446461808579	0.117450981442133	0.0001771971342484	0.0016054177155178	synonymous	12003615289.0	12	3615289.0	0.8176675155497676	0.18111949350716608	0.18434795237714405
37782	CORO7-PAM16	ENSG00000103426	0.000279615539514	0.106300092670987	0.0001213128785939	-0.0011602584876615	synonymous	16004335253.0	16	4335253.0	0.8086403311637919	0.1933075118858007	0.18434795237714405
37783	CORO7	ENSG00000262246	0.0002820939801598	0.13326003096619	0.0001191275310534	-0.0011012704970189	synonymous	16004351178.0	16	4351178.0	0.8295089468217273	0.1933075118858007	0.18434795237714405
