	Gene Name	Gene Id	P‑Value SKATO	P‑Value Burden	P‑Value SKAT	BETA Burden	Burden Set	Chrom : Position	Chrom	Position	burden_FDR	skato_FDR	skat_FDR
18	IHH	ENSG00000163501	7.5311086655816e-07	2.32564008273428e-07	0.000698502293241	-0.0024686583375085	missense|LC	2219055118.0	2	219055118.0	0.0007588153182888532	0.0010993040406907374	0.10331873387064477
19	FBXL19	ENSG00000099364	1.5209684571e-06	0.0003080732946352	1.5146937051e-06	0.0012389592039964	missense|LC	16030924575.0	16	30924575.0	0.10755299179277254	0.0017384753382944	0.0024004865838424803
20	FIBIN	ENSG00000176971	1.9685971589e-06	1.6076987914e-06	0.0002786398052128	-0.002049308975764	missense|LC	11026994451.0	11	26994451.0	0.003505852706559646	0.0021838829441973044	0.06413109010599
21	COL8A2	ENSG00000171812	2.681146109e-06	1.8983088716e-06	0.0447342081864462	0.0013715024458426	missense|LC	1036091178.0	1	36091178.0	0.003899829499626252	0.0028095697668454036	0.46983256447929256
22	NRK	ENSG00000123572	2.6845604248e-06	0.0384029427412866	9.59063930161541e-07	-0.0004154032146682	missense|LC	23105822797.0	X	105822797.0	0.5818993973809969	0.0028095697668454036	0.001662417439943761
23	FAM234A	ENSG00000167930	4.3985773064e-06	8.56163676657e-05	4.5132238593e-06	0.0009188639591571	missense|LC	16000231109.0	16	231109.0	0.057216490140735515	0.0043567908219892	0.005161796920069272
24	SUZ12	ENSG00000178691	4.9190461079e-06	0.0336498495989238	3.071665118e-06	-0.0007072917089258	missense|LC	17031937160.0	17	31937160.0	0.5655950705696667	0.004624570330728765	0.0038722527446641815
25	ABCB6	ENSG00000115657	7.4567775644e-06	0.0899717086506069	2.5230511471e-06	-0.0003073879304553	missense|LC	2219206891.0	2	219206891.0	0.6906692865017746	0.00590875054203056	0.0033321095482700663
26	SLC2A2	ENSG00000163581	8.4276557308e-06	0.0598970072527066	3.5951019325e-06	0.0009735773270896	missense|LC	3170997852.0	3	170997852.0	0.6430404853793792	0.006317097406432627	0.004335067695476305
27	SHBG	ENSG00000129214	9.2488938391e-06	0.0001422271319864	9.3784914796e-06	-0.0014068351305526	missense|LC	17007626355.0	17	7626355.0	0.07162272297546117	0.0065771492752204974	0.00747654990185572
28	CNPY2	ENSG00000257727	1.00186990201e-05	3.9864691715e-06	0.0176344601518079	-0.0047229421260523	missense|LC	12056310487.0	12	56310487.0	0.005818986105388474	0.006903148495553161	0.36214299729747523
29	WDR6	ENSG00000178252	1.0063063213e-05	7.0016528141e-06	0.001440335733307	-0.0011362571010161	missense|LC	3049002464.0	3	49002464.0	0.009467599627402934	0.006903148495553161	0.14426003194083284
30	MICA	ENSG00000204520	1.00806776545e-05	6.66900852448e-05	1.96657122083e-05	-0.0012586083069879	missense|LC	6031399933.0	6	31399933.0	0.0486732322152443	0.006903148495553161	0.012538134767471084
31	NKAPL	ENSG00000189134	1.11344729429e-05	0.0004433853864788	5.0041602438e-06	-0.0009604865782824	missense|LC	6028259298.0	6	28259298.0	0.13293892225516798	0.007265964061138556	0.0051659203313605484
32	CRTAP	ENSG00000170275	1.1426728299e-05	7.8833956074e-06	0.0004790463153865	0.0014023013278495	missense|LC	3033114013.0	3	33114013.0	0.009818368549747146	0.007285261669987724	0.0835589340310012
33	SNX8	ENSG00000106266	1.15817047401e-05	0.24651102099187	5.7797430074e-06	0.0002715564453308	missense|LC	7002249744.0	7	2249744.0	0.8244040119470902	0.00730015907413485	0.005603195257982193
34	CHKA	ENSG00000110721	1.19084081448e-05	0.293008148712922	6.5937328501e-06	-0.0003266551498014	missense|LC	11068047859.0	11	68047859.0	0.8478000864134082	0.0074217481233232185	0.006077981621303372
35	ARMC5	ENSG00000140691	1.26034419992e-05	0.0052410110121687	5.5821662331e-06	0.0006386871865664	missense|LC	16031458324.0	16	31458324.0	0.34640734262949846	0.0076822826462816	0.005603195257982193
36	BORCS6	ENSG00000196544	1.39856050516e-05	0.0043869250658558	1.17487563918e-05	-0.00091547397739	missense|LC	17008188938.0	17	8188938.0	0.324944376543684	0.008341435924754288	0.008653136134729211
37	TARS2	ENSG00000143374	1.54657430547e-05	0.0015328860758698	9.4353229453e-06	0.0009072054723205	missense|LC	1150487342.0	1	150487342.0	0.22424576131019155	0.008843853976887625	0.00747654990185572
38	FLNB	ENSG00000136068	2.05310740343e-05	7.9654320462e-06	0.0247020962106781	-0.0007858731415072	missense|LC	3058008460.0	3	58008460.0	0.009818368549747146	0.010950169370524543	0.39897396489016695
39	QTRT1	ENSG00000213339	2.55492035878e-05	0.0001946944943375	3.24317836433e-05	-0.0016283873168655	missense|LC	19010701336.0	19	10701336.0	0.08756291412985595	0.01312188170933417	0.017465302671131694
40	ECSIT	ENSG00000130159	2.87450843907e-05	0.000356013124801	5.41208051152e-05	0.0013828915364943	missense|LC	19011504458.0	19	11504458.0	0.11414645090440387	0.014110020716666793	0.02345291264163995
41	NPC1	ENSG00000141458	3.21256391118e-05	3.10521025961e-05	0.0008146502419625	0.0010169468007294	missense|LC	18023526527.0	18	23526527.0	0.028706633780007915	0.015340838514555873	0.11157117330787583
42	CABLES2	ENSG00000149679	3.24487878534e-05	0.0145199269915508	2.50658951463e-05	-0.0007903627642453	missense|LC	20062387264.0	20	62387264.0	0.4607467776603312	0.015340838514555873	0.01448286533307259
43	CRISPLD2	ENSG00000103196	3.26232275873e-05	2.72020809075e-05	0.0001615921668136	-0.0009251953470815	missense|LC	16084838390.0	16	84838390.0	0.02557364447080017	0.015340838514555873	0.04715034301011902
44	AXIN1	ENSG00000103126	3.32266660026e-05	0.0017591073409192	1.46542221129e-05	-0.0006675429998682	missense|LC	16000282323.0	16	282323.0	0.23387380750333073	0.015487535376741315	0.010035066569856014
45	UBQLN4	ENSG00000160803	3.38426445808e-05	5.10198850937e-05	7.47088078238e-05	-0.0014036998113151	missense|LC	1156033123.0	1	156033123.0	0.041617220387902235	0.015513915781882767	0.029342125937164166
46	PPARD	ENSG00000112033	3.8735469426e-05	1.62700773425e-05	0.0054720476480081	0.0026102553895005	missense|LC	6035347032.0	6	35347032.0	0.0180493730006758	0.017188632144970944	0.2479738824221229
47	SAMD4A	ENSG00000020577	3.97581846406e-05	0.812771083733687	1.4185843167e-05	-6.14713069044e-05	missense|LC	14054567822.0	14	54567822.0	0.9784849419751028	0.017502436394006355	0.009960257579584252
48	GOLGA6B	ENSG00000215186	4.17479898882e-05	2.15999845796e-05	0.0006689544389048	0.0009214297257399	missense|LC	15072661173.0	15	72661173.0	0.021783780812022778	0.018091230493114667	0.10193836488233914
49	DEF6	ENSG00000023892	4.26071471689e-05	0.0037733941154946	3.85825000613e-05	-0.0009578389081649	missense|LC	6035292821.0	6	35292821.0	0.30606951743986444	0.0183204127067019	0.019815686235186928
50	ZNF799	ENSG00000196466	4.44432264333e-05	0.248526290409905	1.76588725786e-05	-0.0003551503708089	missense|LC	19012390305.0	19	12390305.0	0.825461081057671	0.018962899106171417	0.011523556990468057
51	PSTPIP1	ENSG00000140368	4.49050515776e-05	0.0019395851549174	2.19230640212e-05	-0.0198945872961695	missense|LC	15076994684.0	15	76994684.0	0.24122176989452543	0.019013690083254323	0.013277808312204525
52	PLEC	ENSG00000178209	4.87198164654e-05	0.0012446291703316	9.20008967127e-05	-0.0002383211647374	missense|LC	8143916118.0	8	143916118.0	0.20983918182356592	0.019863179905804912	0.03313705025233794
53	SMG7	ENSG00000116698	4.99533275968e-05	0.213750171468254	1.92084001431e-05	-0.0003055517295006	missense|LC	1183472525.0	1	183472525.0	0.8068041000731032	0.019933893346325917	0.012388971385319428
54	DOCK11	ENSG00000147251	5.19860423987e-05	2.01359586395e-05	0.0122644579037946	0.0007121825793993	missense|LC	23118495925.0	X	118495925.0	0.020683358403996033	0.020450792906177954	0.32927635576363934
55	SMIM29	ENSG00000186577	5.284680387e-05	0.0414446614340692	2.16773461747e-05	0.0009915320525142	missense|LC	6034242672.0	6	34242672.0	0.5935173233121295	0.020643003641275776	0.013277808312204525
56	PREB	ENSG00000138073	5.36268393684e-05	0.0002010401180421	0.0001479815421637	-0.0019564820456523	missense|LC	2027128338.0	2	27128338.0	0.08756291412985595	0.020801213469135743	0.04461000098226148
57	RAB39A	ENSG00000179331	5.4500284593e-05	1.8057488741e-05	0.127190839093767	-0.0057026834800755	missense|LC	11107928493.0	11	107928493.0	0.019261784336265155	0.02099320684586475	0.6074060665392224
58	ATG16L2	ENSG00000168010	5.79571452822e-05	0.001105415380626	5.68558178523e-05	-0.0011551231260411	missense|LC	11072814387.0	11	72814387.0	0.1981344952604699	0.021491399510807783	0.024259065420241355
59	FBLN2	ENSG00000163520	5.81183732354e-05	0.746377193962041	2.30371750892e-05	6.21361740932e-05	missense|LC	3013549041.0	3	13549041.0	0.9699328332115059	0.021491399510807783	0.013615164451997307
60	MXD3	ENSG00000213347	5.97648568345e-05	0.0069688912116842	5.48098342583e-05	-0.001019578804662	missense|LC	5177302206.0	5	177302206.0	0.378708078012539	0.021809454466421355	0.023567378966196775
61	PHC3	ENSG00000173889	6.35051617521e-05	0.0184678070745878	2.57855328208e-05	0.0005607082972877	missense|LC	3170083948.0	3	170083948.0	0.48840101203393993	0.022725834271390213	0.014745071489733346
62	ELN	ENSG00000049540	6.47704191378e-05	0.019860476512934	3.63826359081e-05	-0.0006008675102488	missense|LC	7074028117.0	7	74028117.0	0.5010028490223772	0.023030035953432632	0.019112181235672626
63	OR52I1	ENSG00000232268	6.61683764628e-05	5.03570786837e-05	0.0045691125439899	-0.0014063696991237	missense|LC	11004593945.0	11	4593945.0	0.041617220387902235	0.023377245258844524	0.23187514601100806
64	HR	ENSG00000168453	6.68928536724e-05	6.5993216236e-05	0.0004773910065551	0.000604970221548	missense|LC	8022115640.0	8	22115640.0	0.0486732322152443	0.023483625363928375	0.08353288438989996
65	LDLRAD4	ENSG00000168675	6.88829811025e-05	0.0001384191531716	9.5862866814e-05	-0.0011723493668515	missense|LC	18013387656.0	18	13387656.0	0.07109105174187323	0.023839333244666798	0.034085394207942
66	CERS2	ENSG00000143418	7.73683919826e-05	0.0009987160782294	6.97580806058e-05	0.0011528670283057	missense|LC	1150960493.0	1	150960493.0	0.19388949514420356	0.025837430272194012	0.027836987158579237
67	AC069368.1	ENSG00000249240	7.77396782487e-05	0.0002025266506253	0.000242244286834	0.0018951844752327	missense|LC	15064841897.0	15	64841897.0	0.08756291412985595	0.025837430272194012	0.059461058001226544
68	EFTUD2	ENSG00000108883	7.77899123e-05	0.0001552834476328	0.0014051138387019	-0.0024695327056853	missense|LC	17044849151.0	17	44849151.0	0.07361762626748847	0.025837430272194012	0.14277467075090988
69	CLPX	ENSG00000166855	7.91903777277e-05	0.0051689235777909	4.3420563375e-05	0.0007429342717612	missense|LC	15065150796.0	15	65150796.0	0.3452556977212088	0.02599131285088795	0.020762515597280172
70	IGFALS	ENSG00000099769	8.06013557578e-05	3.79623134353e-05	0.120865101232612	-0.0008260667020758	missense|LC	16001785477.0	16	1785477.0	0.03451956723982329	0.02629880000690383	0.5991781756212532
71	ANKS1B	ENSG00000185046	8.44966842611e-05	0.0014581440173187	0.0001038642900177	-0.0045548538272623	missense|LC	12098732363.0	12	98732363.0	0.22151291922563232	0.026823474153404372	0.03578350583044586
72	PRR35	ENSG00000161992	9.50802191748e-05	0.24060537712039	4.12372127542e-05	0.0002414871665317	missense|LC	16000559369.0	16	559369.0	0.8217427200334453	0.029137622083910533	0.02015396975232215
73	GYG1	ENSG00000163754	9.60138590803e-05	0.0354393124050812	4.38984320236e-05	-0.0008013435426015	missense|LC	3148986543.0	3	148986543.0	0.5702778591485477	0.029262069975088352	0.02081160878192346
74	ETV7	ENSG00000010030	9.84300084494e-05	0.0017071678761068	6.07871204687e-05	-0.0007330338878381	missense|LC	6036366110.0	6	36366110.0	0.23108409246953807	0.029672367981909344	0.02535142855757783
75	NECAB2	ENSG00000103154	0.0001025383861618	0.0001020435073739	0.0008166491736316	-0.0012373734603548	missense|LC	16083965039.0	16	83965039.0	0.06175539261593705	0.03057849034205765	0.11157117330787583
76	PGLYRP3	ENSG00000159527	0.0001109827912743	0.0010474382172045	8.62695885378e-05	-0.0009259971969432	missense|LC	1153297863.0	1	153297863.0	0.19694678993864137	0.032279107163204084	0.031690076404070795
77	TTC24	ENSG00000187862	0.0001138732042711	0.277378793582199	4.70441015306e-05	0.0002774867039844	missense|LC	1156581301.0	1	156581301.0	0.8398278887782432	0.032727040904193656	0.021565638212391082
78	ADAMTS17	ENSG00000140470	0.0001185744916352	0.0001283757430717	0.0010892597861033	-0.0018023412005243	missense|LC	15099974295.0	15	99974295.0	0.06902899844683566	0.033386243157468395	0.12937215806445382
79	GRAMD2A	ENSG00000175318	0.0001223372773266	0.0001046550606818	0.002965275039384	0.0013371888321694	missense|LC	15072161929.0	15	72161929.0	0.06175539261593705	0.034099518084180144	0.1958069951006568
80	RAPH1	ENSG00000173166	0.0001263470455814	0.0250949286180905	7.2581451246e-05	-0.0006684636202214	missense|LC	2203439360.0	2	203439360.0	0.5329023601666977	0.034866755842333806	0.0287567709836652
81	YIPF5	ENSG00000145817	0.0001396100458557	9.9582809766e-05	0.001744471502358	0.0021112027397147	missense|LC	5144158364.0	5	144158364.0	0.06175539261593705	0.03712342751455689	0.15685927123534033
82	ATP1B1	ENSG00000143153	0.0001398787832722	0.0886083569969696	5.99419520425e-05	-0.0022406374150765	missense|LC	1169106764.0	1	169106764.0	0.6877296651356011	0.03712342751455689	0.025188334817374165
83	PLEKHO2	ENSG00000241839	0.0001466414904663	0.0008341119408123	0.0002385662685511	0.0014595438930503	missense|LC	15064841897.0	15	64841897.0	0.1786352167296396	0.038367500911248714	0.059461058001226544
84	RPL19	ENSG00000108298	0.0001515383473723	0.0008984803527675	0.0002454853660179	-0.0051501190478665	missense|LC	17039197359.0	17	39197359.0	0.1856222045369774	0.03927817314040531	0.059461058001226544
85	SLC38A10	ENSG00000157637	0.0001540486846918	0.0014016281621946	0.0001946703284135	-0.0006235838272562	missense|LC	17081240869.0	17	81240869.0	0.2183862665747474	0.03974312763946401	0.05293124400215695
86	HYAL2	ENSG00000068001	0.0001596675460369	0.0001195909970175	0.004724471247117	-0.002038020806996	missense|LC	3050318035.0	3	50318035.0	0.06567795467887812	0.04044564115295708	0.23544801491703046
87	SRGN	ENSG00000122862	0.0001608411886099	0.0009744014315867	0.0001489761657793	-0.0012251066795796	missense|LC	10069088100.0	10	69088100.0	0.19273904202910763	0.04055245022642697	0.04466708088349304
88	TMEM150B	ENSG00000180061	0.0001669305870488	0.0002721316273375	0.0003159858082834	-0.0012131667147566	missense|LC	19055308586.0	19	55308586.0	0.10221813556255101	0.04170858469559838	0.06853644757808974
89	REPS2	ENSG00000169891	0.0001779125021992	0.0002267239908544	0.0004328390693322	-0.0013100555532313	missense|LC	23016946727.0	X	16946727.0	0.09247004650523427	0.04355615735652804	0.08058736630940086
90	PKLR	ENSG00000143627	0.0001837735114692	0.081160382797004	0.0001037942270972	-0.000443893651503	missense|LC	1155284451.0	1	155284451.0	0.6756750650597282	0.04431977884423298	0.03578350583044586
91	PSMC3	ENSG00000165916	0.0001932248260625	0.0011513624413305	0.0004616797201169	-0.0048994639011398	missense|LC	11047413769.0	11	47413769.0	0.20146300282561572	0.04598150689612422	0.08192635766593903
92	GAL3ST2	ENSG00000154252	0.0001981611556114	0.0561283770822583	9.54308307163e-05	-0.0004531267734396	missense|LC	2241776867.0	2	241776867.0	0.636863497641315	0.04637807164326217	0.034085394207942
93	HERC4	ENSG00000148634	0.0002078804015444	0.000102717618423	0.0172591784191478	-0.0015914582161387	missense|LC	10067922910.0	10	67922910.0	0.06175539261593705	0.04784527017786215	0.35949384474400686
94	C2CD4A	ENSG00000198535	0.0002169396998361	0.0058325704965942	0.0001280293457508	-0.000751054271919	missense|LC	15062067518.0	15	62067518.0	0.3598676532870824	0.04931643963323277	0.04012164830568008
95	SLITRK2	ENSG00000185985	0.0002258459800374	0.408347367435136	0.0001026801011814	-0.000271863895422	missense|LC	23145822377.0	X	145822377.0	0.8959552671722947	0.05031013984222692	0.03578350583044586
96	TAMM41	ENSG00000144559	0.0002290476409708	0.0001451660127793	0.0007875627555103	-0.0024112147042173	missense|LC	3011790454.0	3	11790454.0	0.07162272297546117	0.0505449070798277	0.11031447202688213
97	RIN1	ENSG00000174791	0.000233194334667	0.0013216141700842	0.0002679571778511	0.0006997645237381	missense|LC	11066332207.0	11	66332207.0	0.2149774040651918	0.0505449070798277	0.06244978462623871
98	RIC8B	ENSG00000111785	0.0002334300884397	0.0004838257317899	0.0002630060023705	-0.0012717380995793	missense|LC	12106774689.0	12	106774689.0	0.1369226820965417	0.0505449070798277	0.06184870600507859
99	TLK2	ENSG00000146872	0.0002356116819939	9.03566732399e-05	0.0488846915797428	-0.0045315610316708	missense|LC	17062481053.0	17	62481053.0	0.059665523229413965	0.0505449070798277	0.4809291488190134
100	SAMHD1	ENSG00000101347	0.0002358667733032	0.0001041199306045	0.294902477087053	-0.0019948454813824	missense|LC	20036887393.0	20	36887393.0	0.06175539261593705	0.0505449070798277	0.7291620740272993
101	PPM1M	ENSG00000164088	0.0002424948911936	0.116700128166833	0.0001144476210342	0.0003951698070264	missense|LC	3052246209.0	3	52246209.0	0.7242006301068825	0.050949646305782595	0.03801305774565872
102	SMOX	ENSG00000088826	0.0002505063470927	0.000131915227435	0.287886520810757	-0.0017463210550312	missense|LC	20004174956.0	20	4174956.0	0.06902899844683566	0.05204152082598459	0.7253788287603828
103	RP1L1	ENSG00000183638	0.0002843300644612	0.0001332923166041	0.0253679127383879	-0.000397360441729	missense|LC	8010606749.0	8	10606749.0	0.06909774034949737	0.05702303181999557	0.4026058322669242
104	IPP	ENSG00000197429	0.000287165086989	0.0209272934334108	0.0001783400664594	0.0010626311348207	missense|LC	1045693712.0	1	45693712.0	0.5080953765490551	0.05702303181999557	0.0499604384160101
105	PRRG3	ENSG00000130032	0.0002996119788396	0.0002610402045148	0.0276778122874436	-0.0013071829052914	missense|LC	23151698755.0	X	151698755.0	0.10055123655574254	0.05844171750560947	0.41251395083292014
106	CUL9	ENSG00000112659	0.0002998483612717	0.007714715787202	0.0002041526184328	-0.0003433898899436	missense|LC	6043178203.0	6	43178203.0	0.3875046683355012	0.05844171750560947	0.05451777944705552
107	STK38	ENSG00000112079	0.0003002792509032	0.831862457737365	0.0001578490106919	-0.0001598734563919	missense|LC	6036495668.0	6	36495668.0	0.980800229690215	0.05844171750560947	0.04657217513328888
108	ZCCHC24	ENSG00000165424	0.00030402364121	0.0188553365116588	0.000237686917336	-0.0016977543168559	missense|LC	10079386275.0	10	79386275.0	0.49011865695002527	0.058758130071903426	0.059461058001226544
109	LRRC8A	ENSG00000136802	0.0003072717712574	0.0006155860501536	0.0004203650913722	-0.0012037417692914	missense|LC	9128907101.0	9	128907101.0	0.1524344956692852	0.05895933569427645	0.08012649789770857
110	GTF2E2	ENSG00000197265	0.000312373717677	0.0003215742247193	0.0008385653042437	0.0011679248425677	missense|LC	8030578931.0	8	30578931.0	0.10942993310877383	0.059006797449591926	0.1125778806474728
111	ESR1	ENSG00000091831	0.0003127568769413	0.0002834268536069	0.0008430212004423	0.0009465139116035	missense|LC	6151807852.0	6	151807852.0	0.10341989619772465	0.059006797449591926	0.1125778806474728
112	ACTG1	ENSG00000184009	0.000348655937855	0.0460262974434839	0.0001440578337958	-0.0038052078827145	missense|LC	17081510589.0	17	81510589.0	0.6106538322979719	0.06382589954105987	0.043904395192227656
113	SLC25A25	ENSG00000148339	0.0003526634094869	0.457873696677118	0.0002443466799542	0.0002907569586372	missense|LC	9128063358.0	9	128063358.0	0.9097757837589637	0.06413617704071924	0.059461058001226544
114	CDC37	ENSG00000105401	0.0003563625100759	0.0002316993375778	0.0028519339386368	-0.0022785600713219	missense|LC	19010391456.0	19	10391456.0	0.09312970186061892	0.0644430924242275	0.19306118987776938
115	GSTCD	ENSG00000138780	0.0003584746812179	0.015693769287047	0.0002540644914929	0.0009996625795716	missense|LC	4105707896.0	4	105707896.0	0.4713058986539919	0.06455803122660544	0.06127151832229642
116	HAPLN3	ENSG00000140511	0.0003710578772391	0.0179983534575224	0.0001768900028213	-0.0005886109184258	missense|LC	15088872831.0	15	88872831.0	0.4850984789027466	0.06639302688612386	0.04980575977914654
117	OFD1	ENSG00000046651	0.0003747135782264	0.0001645871774108	0.0597887028240156	-0.0015454630120513	missense|LC	23013734613.0	X	13734613.0	0.07671698787077524	0.06674267671820858	0.503286196262165
118	KCNK7	ENSG00000173338	0.0003763598993938	0.43644717388911	0.0002095687490526	0.0004953698690141	missense|LC	11065589608.0	11	65589608.0	0.9034909350661893	0.06674267671820858	0.05535409224976008
119	PCDH18	ENSG00000189184	0.0003766217965818	0.100517943612797	0.0001969899336082	-0.0003896747986873	missense|LC	4137520994.0	4	137520994.0	0.7022405961974094	0.06674267671820858	0.05330067140185189
120	VIT	ENSG00000205221	0.0003789475865694	0.0328515605310614	0.0001758719795537	-0.000673168781735	missense|LC	2036716296.0	2	36716296.0	0.5634871168963085	0.06694097048353974	0.0497717702136971
121	GRM4	ENSG00000124493	0.0004025315299279	0.495225262921324	0.0001652834667238	0.0002506750281203	missense|LC	6034022763.0	6	34022763.0	0.9221060750857609	0.06937554839142063	0.047749704855394474
122	CYP21A2	ENSG00000231852	0.0004038086191928	0.0247402396339331	0.0001822992531727	-0.0005375080304598	missense|LC	6032038228.0	6	32038228.0	0.5317556480153396	0.06937554839142063	0.05009745501264647
123	FNDC3A	ENSG00000102531	0.0004061899116966	0.0018664442732979	0.0007330010296401	-0.0012571660769216	missense|LC	13049006179.0	13	49006179.0	0.23883331010162734	0.06937554839142063	0.10615692196364769
124	STARD9	ENSG00000159433	0.0004068626914532	0.0001589882972824	0.392749882337383	0.0003850735969545	missense|LC	15042571974.0	15	42571974.0	0.07473527859034036	0.06937554839142063	0.7786214830226227
125	ANKRD20A4P	ENSG00000172014	0.00041207437856	0.369413459846899	0.0001824418748207	0.0004002367751445	missense|LC	9064378528.0	9	64378528.0	0.8799925183932915	0.06989890406717456	0.05009745501264647
126	TGFB2	ENSG00000092969	0.000413585344958	0.491463546391469	0.0002267630995752	-0.0002130071726418	missense|LC	1218346634.0	1	218346634.0	0.9215379639708052	0.069941316811373	0.05796357422689951
127	OR7A17	ENSG00000185385	0.0004215909670943	0.0002865464787779	0.0049319703310893	-0.0019846929804877	missense|LC	19014880356.0	19	14880356.0	0.10341989619772465	0.07086305382662617	0.23785902987983834
128	PTPN9	ENSG00000169410	0.0004426439383891	0.0002727389497234	0.0932591440134507	0.0018305596431916	missense|LC	15075468698.0	15	75468698.0	0.10221813556255101	0.0736727372496565	0.5604440086823492
129	PPP6R2	ENSG00000100239	0.0004430167006129	0.171936562170252	0.0002388909911213	-0.0002423161444576	missense|LC	22050393309.0	22	50393309.0	0.7779394777849087	0.0736727372496565	0.059461058001226544
130	FAM111A	ENSG00000166801	0.0004483244650654	0.0044729113879612	0.0003641060498018	0.0007765765034864	missense|LC	11059148841.0	11	59148841.0	0.327745639190795	0.0736727372496565	0.07317476221161683
131	AKNA	ENSG00000106948	0.0004621228461149	0.553276761678524	0.0002216272541728	-0.0001061470271775	missense|LC	9114329897.0	9	114329897.0	0.9343241207320843	0.07429863776319211	0.05717776992770637
132	AP3B1	ENSG00000132842	0.0004635701049386	0.0005045855917833	0.001084005221319	-0.0007983258704182	missense|LC	5078002815.0	5	78002815.0	0.1399417680251804	0.07431591497322042	0.12937215806445382
133	PRDM8	ENSG00000152784	0.0004710242533019	0.0001993900921524	0.103506935042131	-0.0014431356746467	missense|LC	4080194135.0	4	80194135.0	0.08756291412985595	0.07486181456203378	0.5772494141279834
